LEFT_HIP_PITCH,LEFT_HIP_ROLL,LEFT_HIP_YAW,LEFT_KNEE,LEFT_ANKLE_PITCH,LEFT_ANKLE_ROLL,RIGHT_HIP_PITCH,RIGHT_HIP_ROLL,RIGHT_HIP_YAW,RIGHT_KNEE,RIGHT_ANKLE_PITCH,RIGHT_ANKLE_ROLL,WAIST_YAW,WAIST_ROLL,WAIST_PITCH,LEFT_SHOULDER_PITCH,LEFT_SHOULDER_ROLL,LEFT_SHOULDER_YAW,LEFT_ELBOW,LEFT_WRIST_ROLL,LEFT_WRIST_PITCH,LEFT_WRIST_YAW,RIGHT_SHOULDER_PITCH,RIGHT_SHOULDER_ROLL,RIGHT_SHOULDER_YAW,RIGHT_ELBOW,RIGHT_WRIST_ROLL,RIGHT_WRIST_PITCH,RIGHT_WRIST_YAW,FLAG
-0.028634,-0.072054,-0.022378,0.328408,-0.300666,0.000261,-0.029887,-0.051252,0.034712,0.437270,-0.432073,-0.006801,0.180898,-0.028558,-0.048890,-0.635068,0.705659,0.044066,-0.096149,-1.394760,-0.057596,-0.143044,-0.529583,-0.973790,-0.231188,-0.164208,1.094220,-0.009647,0.141270,1
-0.028617,-0.072046,-0.022351,0.328434,-0.300670,0.000254,-0.029913,-0.051252,0.034698,0.437236,-0.432073,-0.006801,0.180804,-0.028551,-0.048895,-0.636470,0.704976,0.041561,-0.096197,-1.394760,-0.057692,-0.143008,-0.530973,-0.971501,-0.228144,-0.167024,1.094220,-0.009671,0.141474,1
-0.028626,-0.072054,-0.022338,0.328476,-0.300678,0.000254,-0.029938,-0.051252,0.034739,0.437227,-0.432069,-0.006794,0.180737,-0.028551,-0.048895,-0.637812,0.704101,0.039740,-0.096221,-1.394760,-0.057800,-0.142996,-0.532040,-0.969248,-0.224357,-0.170356,1.094244,-0.009731,0.141582,1
-0.028643,-0.072054,-0.022338,0.328485,-0.300674,0.000261,-0.029981,-0.051269,0.034725,0.437236,-0.432073,-0.006801,0.180630,-0.028574,-0.048891,-0.638987,0.703202,0.037990,-0.096161,-1.394760,-0.057956,-0.143032,-0.532771,-0.967319,-0.221828,-0.174502,1.094256,-0.009791,0.141558,1
-0.028634,-0.072054,-0.022351,0.328493,-0.300678,0.000283,-0.029998,-0.051278,0.034698,0.437244,-0.432081,-0.006786,0.180576,-0.028574,-0.048891,-0.639910,0.702159,0.036516,-0.096149,-1.394748,-0.058088,-0.143056,-0.533250,-0.965485,-0.219407,-0.177115,1.094256,-0.009755,0.141450,1
-0.028634,-0.072046,-0.022338,0.328510,-0.300691,0.000290,-0.030015,-0.051269,0.034712,0.437236,-0.432089,-0.006771,0.180496,-0.028574,-0.048891,-0.640773,0.701129,0.035054,-0.096113,-1.394748,-0.058183,-0.143080,-0.533550,-0.963388,-0.216831,-0.179775,1.094268,-0.009743,0.141246,1
-0.028617,-0.072037,-0.022405,0.328510,-0.300687,0.000268,-0.030023,-0.051295,0.034712,0.437236,-0.432077,-0.006779,0.180509,-0.028589,-0.048881,-0.641863,0.700110,0.033580,-0.096078,-1.394760,-0.058207,-0.143140,-0.534077,-0.961015,-0.214146,-0.182364,1.094280,-0.009791,0.140911,1
-0.028609,-0.072029,-0.022405,0.328510,-0.300699,0.000261,-0.030058,-0.051303,0.034712,0.437244,-0.432065,-0.006757,0.180523,-0.028566,-0.048896,-0.644979,0.698732,0.031171,-0.096018,-1.394760,-0.058219,-0.143152,-0.536761,-0.956940,-0.209556,-0.187026,1.094316,-0.009971,0.140587,1
-0.028609,-0.072029,-0.022445,0.328502,-0.300699,0.000261,-0.030066,-0.051269,0.034698,0.437227,-0.432069,-0.006765,0.180603,-0.028558,-0.048890,-0.646753,0.697605,0.029301,-0.095970,-1.394748,-0.058207,-0.143152,-0.538331,-0.953765,-0.207135,-0.190549,1.094352,-0.010115,0.140395,1
-0.028600,-0.072029,-0.022472,0.328485,-0.300695,0.000283,-0.030083,-0.051278,0.034698,0.437227,-0.432061,-0.006750,0.180630,-0.028558,-0.048890,-0.648514,0.696802,0.027444,-0.095946,-1.394748,-0.058207,-0.143152,-0.539542,-0.951607,-0.204774,-0.193713,1.094363,-0.010103,0.140239,1
-0.028600,-0.072029,-0.022405,0.328502,-0.300691,0.000275,-0.030092,-0.051278,0.034712,0.437253,-0.432057,-0.006757,0.180670,-0.028551,-0.048895,-0.650012,0.695844,0.024927,-0.095922,-1.394760,-0.058231,-0.143152,-0.540285,-0.949390,-0.201551,-0.196481,1.094328,-0.010103,0.140120,1
-0.028600,-0.072020,-0.022405,0.328510,-0.300699,0.000275,-0.030109,-0.051278,0.034712,0.437193,-0.432053,-0.006765,0.180657,-0.028574,-0.048881,-0.651115,0.694789,0.023453,-0.095886,-1.394760,-0.058279,-0.143116,-0.540836,-0.946993,-0.199681,-0.200568,1.094339,-0.010115,0.140012,1
-0.028592,-0.072029,-0.022418,0.328510,-0.300699,0.000275,-0.030109,-0.051278,0.034712,0.437193,-0.432053,-0.006765,0.180670,-0.028581,-0.048876,-0.651810,0.693806,0.022039,-0.095850,-1.394772,-0.058303,-0.143104,-0.541399,-0.944357,-0.197931,-0.203121,1.094352,-0.010091,0.139928,1
-0.028592,-0.072029,-0.022418,0.328502,-0.300691,0.000290,-0.030117,-0.051303,0.034698,0.437210,-0.432061,-0.006750,0.180710,-0.028604,-0.048861,-0.652385,0.692955,0.020697,-0.095754,-1.394796,-0.058315,-0.143092,-0.542154,-0.941637,-0.196074,-0.206081,1.094352,-0.010091,0.139868,1
-0.028592,-0.072029,-0.022418,0.328519,-0.300699,0.000290,-0.030117,-0.051329,0.034712,0.437219,-0.432045,-0.006750,0.180737,-0.028619,-0.048862,-0.653596,0.692045,0.019378,-0.095670,-1.394784,-0.058279,-0.143104,-0.543029,-0.938700,-0.193581,-0.209724,1.094363,-0.009947,0.139844,1
-0.028609,-0.072012,-0.022445,0.328519,-0.300699,0.000290,-0.030134,-0.051337,0.034725,0.437219,-0.432057,-0.006772,0.180831,-0.028604,-0.048871,-0.655261,0.691182,0.018276,-0.095682,-1.394784,-0.058291,-0.143092,-0.543976,-0.936136,-0.191041,-0.212900,1.094339,-0.009743,0.139880,1
-0.028617,-0.072029,-0.022431,0.328528,-0.300699,0.000304,-0.030177,-0.051346,0.034725,0.437193,-0.432061,-0.006750,0.180831,-0.028581,-0.048886,-0.658977,0.689983,0.017125,-0.095730,-1.394796,-0.058303,-0.143104,-0.545917,-0.932636,-0.187517,-0.217777,1.094339,-0.009563,0.139916,1
-0.028600,-0.072029,-0.022431,0.328510,-0.300699,0.000304,-0.030177,-0.051363,0.034712,0.437159,-0.432053,-0.006765,0.180831,-0.028581,-0.048876,-0.660774,0.688677,0.016227,-0.095706,-1.394784,-0.058267,-0.143116,-0.546768,-0.929473,-0.185660,-0.221085,1.094339,-0.009527,0.139940,1
-0.028609,-0.072029,-0.022431,0.328510,-0.300703,0.000311,-0.030194,-0.051371,0.034725,0.437142,-0.432057,-0.006757,0.180817,-0.028604,-0.048861,-0.662500,0.687574,0.015028,-0.095730,-1.394796,-0.058052,-0.143152,-0.547535,-0.927483,-0.183670,-0.223781,1.094339,-0.009515,0.139928,1
-0.028600,-0.072029,-0.022431,0.328485,-0.300699,0.000319,-0.030202,-0.051371,0.034712,0.437159,-0.432053,-0.006765,0.180804,-0.028619,-0.048862,-0.664298,0.686484,0.012667,-0.095850,-1.394808,-0.057608,-0.143200,-0.548230,-0.925314,-0.180638,-0.228311,1.094339,-0.009527,0.139916,1
-0.028600,-0.072029,-0.022431,0.328502,-0.300711,0.000326,-0.030211,-0.051388,0.034698,0.437142,-0.432061,-0.006750,0.180804,-0.028627,-0.048857,-0.666155,0.685501,0.010810,-0.095970,-1.394796,-0.057165,-0.143271,-0.549021,-0.922618,-0.178529,-0.231248,1.094352,-0.009515,0.139904,1
-0.028609,-0.072029,-0.022418,0.328485,-0.300711,0.000311,-0.030194,-0.051397,0.034712,0.437125,-0.432057,-0.006757,0.180804,-0.028649,-0.048832,-0.668145,0.684602,0.008928,-0.095958,-1.394784,-0.056865,-0.143319,-0.549776,-0.919681,-0.176252,-0.234268,1.094363,-0.009551,0.139892,1
-0.028626,-0.072029,-0.022445,0.328493,-0.300724,0.000304,-0.030202,-0.051422,0.034712,0.437125,-0.432049,-0.006743,0.180831,-0.028642,-0.048837,-0.670002,0.683716,0.007298,-0.095910,-1.394808,-0.056973,-0.143367,-0.550435,-0.917201,-0.173879,-0.237408,1.094363,-0.009599,0.139880,1
-0.028617,-0.072029,-0.022458,0.328510,-0.300720,0.000311,-0.030219,-0.051439,0.034712,0.437142,-0.432053,-0.006736,0.180858,-0.028649,-0.048842,-0.671512,0.682817,0.005920,-0.095850,-1.394832,-0.057117,-0.143367,-0.551143,-0.915139,-0.171231,-0.240607,1.094352,-0.009659,0.139904,1
-0.028609,-0.072029,-0.022445,0.328485,-0.300728,0.000326,-0.030228,-0.051457,0.034712,0.437133,-0.432049,-0.006743,0.180871,-0.028627,-0.048847,-0.673130,0.681906,0.004578,-0.095850,-1.394856,-0.057249,-0.143367,-0.552209,-0.912934,-0.168858,-0.243615,1.094339,-0.009707,0.139916,1
-0.028626,-0.072029,-0.022431,0.328510,-0.300732,0.000318,-0.030202,-0.051465,0.034739,0.437125,-0.432049,-0.006743,0.180844,-0.028627,-0.048847,-0.673921,0.680911,0.003128,-0.095862,-1.394856,-0.057380,-0.143343,-0.552928,-0.910298,-0.166641,-0.246803,1.094363,-0.009827,0.139928,1
-0.028617,-0.072020,-0.022418,0.328502,-0.300732,0.000347,-0.030219,-0.051491,0.034739,0.437125,-0.432053,-0.006765,0.180831,-0.028642,-0.048837,-0.674748,0.678982,0.000563,-0.095850,-1.394832,-0.057452,-0.143331,-0.553899,-0.905085,-0.163405,-0.251537,1.094339,-0.009887,0.139904,1
-0.028617,-0.072020,-0.022405,0.328510,-0.300728,0.000369,-0.030228,-0.051516,0.034739,0.437125,-0.432053,-0.006765,0.180817,-0.028649,-0.048813,-0.675107,0.678047,-0.002337,-0.095838,-1.394832,-0.057452,-0.143307,-0.554582,-0.902484,-0.160613,-0.254533,1.094328,-0.009863,0.139916,1
-0.028626,-0.072020,-0.022364,0.328519,-0.300740,0.000376,-0.030228,-0.051559,0.034739,0.437133,-0.432053,-0.006765,0.180831,-0.028657,-0.048818,-0.675359,0.677148,-0.004075,-0.095838,-1.394844,-0.057500,-0.143271,-0.555301,-0.899692,-0.159019,-0.259339,1.094339,-0.009839,0.139904,1
-0.028626,-0.072029,-0.022405,0.328510,-0.300753,0.000369,-0.030245,-0.051593,0.034739,0.437150,-0.432042,-0.006743,0.180831,-0.028649,-0.048832,-0.675467,0.676345,-0.005621,-0.095814,-1.394856,-0.057608,-0.143307,-0.556140,-0.897163,-0.157449,-0.262359,1.094328,-0.009827,0.139904,1
-0.028617,-0.072029,-0.022364,0.328536,-0.300761,0.000369,-0.030271,-0.051644,0.034752,0.437142,-0.432042,-0.006729,0.180791,-0.028634,-0.048852,-0.675599,0.675542,-0.007107,-0.095778,-1.394856,-0.057692,-0.143295,-0.557075,-0.895078,-0.155687,-0.265199,1.094328,-0.009803,0.139880,1
-0.028617,-0.072037,-0.022364,0.328528,-0.300765,0.000405,-0.030262,-0.051678,0.034765,0.437150,-0.432042,-0.006729,0.180750,-0.028627,-0.048857,-0.676569,0.674655,-0.008748,-0.095742,-1.394868,-0.057836,-0.143295,-0.558057,-0.892945,-0.153602,-0.268135,1.094328,-0.009647,0.139904,1
-0.028609,-0.072029,-0.022378,0.328519,-0.300777,0.000412,-0.030271,-0.051704,0.034792,0.437142,-0.432049,-0.006743,0.180630,-0.028634,-0.048872,-0.678079,0.673757,-0.010474,-0.095790,-1.394856,-0.057980,-0.143283,-0.559004,-0.890512,-0.150893,-0.270820,1.094328,-0.009492,0.139904,1
-0.028583,-0.072029,-0.022391,0.328536,-0.300786,0.000412,-0.030288,-0.051738,0.034806,0.437142,-0.432057,-0.006757,0.180523,-0.028611,-0.048866,-0.680404,0.672966,-0.012032,-0.095886,-1.394856,-0.058135,-0.143295,-0.560358,-0.888043,-0.148269,-0.273576,1.094339,-0.009456,0.139916,1
-0.028583,-0.072037,-0.022391,0.328519,-0.300786,0.000456,-0.030288,-0.051780,0.034806,0.437116,-0.432042,-0.006743,0.180429,-0.028589,-0.048871,-0.681783,0.671983,-0.013231,-0.095946,-1.394832,-0.058195,-0.143307,-0.561173,-0.884532,-0.145812,-0.276596,1.094363,-0.009551,0.139916,1
-0.028583,-0.072029,-0.022378,0.328519,-0.300790,0.000463,-0.030288,-0.051755,0.034832,0.437125,-0.432046,-0.006736,0.180268,-0.028596,-0.048866,-0.683149,0.671300,-0.014189,-0.095982,-1.394856,-0.058243,-0.143319,-0.561916,-0.881991,-0.143188,-0.279796,1.094339,-0.009695,0.139916,1
-0.028575,-0.072037,-0.022391,0.328545,-0.300806,0.000477,-0.030271,-0.051814,0.034846,0.437167,-0.432049,-0.006743,0.180121,-0.028596,-0.048866,-0.685042,0.669982,-0.016083,-0.095922,-1.394844,-0.058303,-0.143379,-0.563043,-0.878156,-0.138825,-0.285308,1.094328,-0.009863,0.139916,1
-0.028609,-0.072046,-0.022391,0.328528,-0.300815,0.000506,-0.030271,-0.051866,0.034859,0.437167,-0.432049,-0.006743,0.180014,-0.028589,-0.048871,-0.686313,0.669023,-0.017473,-0.095970,-1.394856,-0.058207,-0.143367,-0.563834,-0.875927,-0.136584,-0.288089,1.094339,-0.009911,0.139916,1
-0.028600,-0.072029,-0.022391,0.328536,-0.300839,0.000521,-0.030262,-0.051951,0.034872,0.437176,-0.432046,-0.006736,0.179920,-0.028581,-0.048856,-0.687499,0.668220,-0.019151,-0.095994,-1.394844,-0.057812,-0.143379,-0.564649,-0.873818,-0.134271,-0.290797,1.094339,-0.009959,0.139892,1
-0.028600,-0.072037,-0.022378,0.328536,-0.300860,0.000542,-0.030254,-0.052002,0.034886,0.437185,-0.432045,-0.006750,0.179840,-0.028581,-0.048856,-0.688518,0.667537,-0.020769,-0.096030,-1.394844,-0.057572,-0.143391,-0.565404,-0.871265,-0.131623,-0.293542,1.094352,-0.009935,0.139916,1
-0.028617,-0.072037,-0.022364,0.328519,-0.300876,0.000571,-0.030254,-0.052036,0.034913,0.437167,-0.432049,-0.006743,0.179719,-0.028543,-0.048861,-0.689452,0.666854,-0.022183,-0.096030,-1.394868,-0.057596,-0.143367,-0.565955,-0.868689,-0.129298,-0.296574,1.094328,-0.009959,0.139904,1
-0.028609,-0.072046,-0.022364,0.328553,-0.300885,0.000614,-0.030271,-0.052087,0.034913,0.437193,-0.432046,-0.006736,0.179612,-0.028558,-0.048871,-0.690483,0.666063,-0.023417,-0.095970,-1.394868,-0.057764,-0.143403,-0.566506,-0.866232,-0.126793,-0.299678,1.094328,-0.009899,0.139916,1
-0.028617,-0.072046,-0.022391,0.328536,-0.300914,0.000650,-0.030271,-0.052164,0.034913,0.437210,-0.432042,-0.006743,0.179505,-0.028528,-0.048870,-0.691010,0.664685,-0.024580,-0.095922,-1.394868,-0.057908,-0.143379,-0.566866,-0.862265,-0.124288,-0.302410,1.094328,-0.009863,0.139916,1
-0.028626,-0.072054,-0.022324,0.328519,-0.300926,0.000701,-0.030279,-0.052224,0.034939,0.437236,-0.432038,-0.006721,0.179398,-0.028520,-0.048875,-0.691406,0.663810,-0.026533,-0.095886,-1.394856,-0.057872,-0.143379,-0.567537,-0.859592,-0.120825,-0.305310,1.094316,-0.009815,0.139916,1
-0.028617,-0.072054,-0.022338,0.328510,-0.300959,0.000744,-0.030288,-0.052309,0.034966,0.437244,-0.432038,-0.006736,0.179304,-0.028513,-0.048880,-0.691718,0.662983,-0.028175,-0.095862,-1.394868,-0.057764,-0.143379,-0.568316,-0.857208,-0.118800,-0.309349,1.094339,-0.009803,0.139904,1
-0.028609,-0.072054,-0.022338,0.328536,-0.300979,0.000780,-0.030288,-0.052334,0.034980,0.437261,-0.432038,-0.006736,0.179237,-0.028505,-0.048885,-0.692389,0.662168,-0.029769,-0.095850,-1.394868,-0.057632,-0.143367,-0.568939,-0.855122,-0.116702,-0.311458,1.094328,-0.009779,0.139904,1
-0.028592,-0.072072,-0.022378,0.328528,-0.301041,0.000917,-0.030296,-0.052445,0.035006,0.437236,-0.432042,-0.006743,0.179117,-0.028475,-0.048904,-0.694378,0.660922,-0.031986,-0.095874,-1.394856,-0.057632,-0.143367,-0.569718,-0.852114,-0.113083,-0.315425,1.094352,-0.009767,0.139916,1
-0.028583,-0.072063,-0.022378,0.328528,-0.301083,0.000961,-0.030296,-0.052488,0.035020,0.437236,-0.432046,-0.006736,0.178943,-0.028444,-0.048923,-0.695756,0.660095,-0.033208,-0.095898,-1.394880,-0.057740,-0.143367,-0.570365,-0.850233,-0.110758,-0.318409,1.094352,-0.009755,0.139940,1
-0.028566,-0.072063,-0.022364,0.328528,-0.301111,0.001011,-0.030296,-0.052530,0.035020,0.437236,-0.432046,-0.006736,0.178835,-0.028444,-0.048943,-0.697650,0.659280,-0.034383,-0.095898,-1.394868,-0.057740,-0.143379,-0.571576,-0.848435,-0.108553,-0.321129,1.094328,-0.009743,0.139940,1
-0.028558,-0.072063,-0.022364,0.328536,-0.301153,0.001069,-0.030279,-0.052573,0.035020,0.437227,-0.432042,-0.006729,0.178715,-0.028414,-0.048943,-0.698704,0.658405,-0.035689,-0.095886,-1.394856,-0.057692,-0.143391,-0.572426,-0.846446,-0.106204,-0.323874,1.094328,-0.009731,0.139940,1
-0.028558,-0.072063,-0.022338,0.328536,-0.301182,0.001134,-0.030279,-0.052641,0.035047,0.437219,-0.432046,-0.006736,0.178634,-0.028429,-0.048953,-0.699723,0.656955,-0.037139,-0.095886,-1.394856,-0.057620,-0.143379,-0.573241,-0.842934,-0.103747,-0.326690,1.094316,-0.009695,0.139928,1
-0.028558,-0.072063,-0.022338,0.328536,-0.301210,0.001184,-0.030262,-0.052692,0.035047,0.437202,-0.432042,-0.006743,0.178608,-0.028429,-0.048933,-0.700778,0.655924,-0.039728,-0.095862,-1.394868,-0.057584,-0.143391,-0.574020,-0.840370,-0.100260,-0.329362,1.094328,-0.009719,0.139916,1
-0.028566,-0.072063,-0.022351,0.328528,-0.301243,0.001242,-0.030262,-0.052726,0.035073,0.437210,-0.432042,-0.006729,0.178581,-0.028429,-0.048933,-0.701904,0.655037,-0.041585,-0.095838,-1.394868,-0.057632,-0.143367,-0.574608,-0.838141,-0.097983,-0.332970,1.094316,-0.009731,0.139904,1
-0.028583,-0.072063,-0.022364,0.328536,-0.301276,0.001314,-0.030245,-0.052777,0.035047,0.437219,-0.432042,-0.006729,0.178621,-0.028429,-0.048923,-0.703222,0.654306,-0.043251,-0.095754,-1.394868,-0.057800,-0.143355,-0.574991,-0.836235,-0.095694,-0.335606,1.094328,-0.009743,0.139892,1
-0.028583,-0.072054,-0.022324,0.328536,-0.301313,0.001379,-0.030245,-0.052829,0.035060,0.437227,-0.432038,-0.006736,0.178568,-0.028437,-0.048928,-0.704612,0.653515,-0.044881,-0.095694,-1.394844,-0.057944,-0.143367,-0.575219,-0.834150,-0.093333,-0.338554,1.094339,-0.009755,0.139904,1
-0.028600,-0.072072,-0.022298,0.328528,-0.301404,0.001523,-0.030245,-0.052897,0.035060,0.437227,-0.432046,-0.006736,0.178541,-0.028429,-0.048933,-0.706794,0.652137,-0.047637,-0.095562,-1.394844,-0.058255,-0.143355,-0.575626,-0.830723,-0.090121,-0.342617,1.094352,-0.009695,0.139892,1
-0.028583,-0.072080,-0.022257,0.328536,-0.301437,0.001581,-0.030236,-0.052965,0.035100,0.437236,-0.432042,-0.006743,0.178541,-0.028444,-0.048933,-0.708148,0.651202,-0.049423,-0.095466,-1.394856,-0.058411,-0.143355,-0.576106,-0.828422,-0.088300,-0.345745,1.094352,-0.009695,0.139904,1
-0.028592,-0.072089,-0.022204,0.328536,-0.301470,0.001653,-0.030254,-0.053025,0.035127,0.437219,-0.432042,-0.006729,0.178568,-0.028437,-0.048948,-0.709886,0.650232,-0.050921,-0.095323,-1.394868,-0.058507,-0.143367,-0.576765,-0.826025,-0.086346,-0.348573,1.094339,-0.009611,0.139892,1
-0.028575,-0.072106,-0.022217,0.328553,-0.301520,0.001711,-0.030254,-0.053101,0.035167,0.437236,-0.432034,-0.006743,0.178608,-0.028429,-0.048943,-0.710760,0.648793,-0.052071,-0.095155,-1.394856,-0.058543,-0.143367,-0.577076,-0.822106,-0.084069,-0.350946,1.094316,-0.009480,0.139844,1
-0.028575,-0.072114,-0.022204,0.328562,-0.301553,0.001769,-0.030271,-0.053144,0.035167,0.437236,-0.432042,-0.006743,0.178621,-0.028414,-0.048943,-0.711527,0.647823,-0.053677,-0.094963,-1.394856,-0.058519,-0.143355,-0.577280,-0.819517,-0.080906,-0.353367,1.094304,-0.009456,0.139796,1
-0.028566,-0.072123,-0.022231,0.328553,-0.301590,0.001833,-0.030262,-0.053169,0.035194,0.437227,-0.432046,-0.006736,0.178621,-0.028429,-0.048933,-0.712151,0.646816,-0.054912,-0.094651,-1.394844,-0.058447,-0.143355,-0.577580,-0.817300,-0.078844,-0.357465,1.094328,-0.009563,0.139760,1
-0.028558,-0.072123,-0.022244,0.328562,-0.301623,0.001891,-0.030271,-0.053212,0.035167,0.437219,-0.432038,-0.006721,0.178648,-0.028414,-0.048943,-0.712738,0.645809,-0.056302,-0.094472,-1.394868,-0.058183,-0.143343,-0.578023,-0.815323,-0.076891,-0.360282,1.094328,-0.009623,0.139760,1
-0.028549,-0.072114,-0.022244,0.328536,-0.301680,0.001992,-0.030262,-0.053238,0.035207,0.437219,-0.432050,-0.006728,0.178621,-0.028429,-0.048933,-0.713325,0.644683,-0.057836,-0.094316,-1.394844,-0.057560,-0.143355,-0.578455,-0.813154,-0.074746,-0.363158,1.094328,-0.009551,0.139772,1
-0.028549,-0.072131,-0.022204,0.328553,-0.301726,0.002086,-0.030271,-0.053272,0.035207,0.437227,-0.432050,-0.006728,0.178608,-0.028444,-0.048943,-0.714164,0.643496,-0.059382,-0.094172,-1.394832,-0.057201,-0.143379,-0.578826,-0.811056,-0.072660,-0.366190,1.094328,-0.009456,0.139796,1
-0.028532,-0.072097,-0.022204,0.328545,-0.301759,0.002158,-0.030271,-0.053323,0.035221,0.437210,-0.432046,-0.006736,0.178608,-0.028429,-0.048933,-0.715578,0.642358,-0.060892,-0.094016,-1.394844,-0.057057,-0.143379,-0.579078,-0.809283,-0.070635,-0.369270,1.094304,-0.009348,0.139808,1
-0.028558,-0.072114,-0.022204,0.328570,-0.301825,0.002274,-0.030254,-0.053357,0.035221,0.437210,-0.432046,-0.006736,0.178621,-0.028422,-0.048938,-0.718382,0.640848,-0.062893,-0.093753,-1.394880,-0.057165,-0.143379,-0.579485,-0.806814,-0.067963,-0.373129,1.094292,-0.009168,0.139760,1
-0.028549,-0.072114,-0.022257,0.328562,-0.301845,0.002295,-0.030245,-0.053365,0.035221,0.437193,-0.432046,-0.006736,0.178608,-0.028414,-0.048943,-0.718886,0.640417,-0.063552,-0.093657,-1.394844,-0.057189,-0.143379,-0.579557,-0.805927,-0.067016,-0.374471,1.094304,-0.009120,0.139724,1
-0.028558,-0.072097,-0.022217,0.328562,-0.301899,0.002404,-0.030245,-0.053417,0.035207,0.437185,-0.432042,-0.006729,0.178648,-0.028414,-0.048933,-0.720264,0.638535,-0.066668,-0.093309,-1.394892,-0.057177,-0.143367,-0.579845,-0.802284,-0.062677,-0.378198,1.094304,-0.008964,0.139616,1
-0.028575,-0.072097,-0.022244,0.328562,-0.301944,0.002454,-0.030245,-0.053442,0.035221,0.437176,-0.432046,-0.006736,0.178688,-0.028399,-0.048943,-0.721390,0.637301,-0.068634,-0.093058,-1.394880,-0.057189,-0.143367,-0.580072,-0.800414,-0.060484,-0.380571,1.094304,-0.008976,0.139520,1
-0.028575,-0.072097,-0.022244,0.328579,-0.301977,0.002512,-0.030245,-0.053468,0.035221,0.437176,-0.432046,-0.006736,0.178701,-0.028429,-0.048933,-0.722769,0.636090,-0.070431,-0.092734,-1.394868,-0.057249,-0.143355,-0.580276,-0.798521,-0.058195,-0.384670,1.094304,-0.009000,0.139401,1
-0.028592,-0.072097,-0.022231,0.328570,-0.301998,0.002577,-0.030245,-0.053485,0.035221,0.437167,-0.432042,-0.006743,0.178728,-0.028422,-0.048938,-0.724279,0.635000,-0.071905,-0.092494,-1.394856,-0.057345,-0.143379,-0.580420,-0.796615,-0.055882,-0.387642,1.094268,-0.009084,0.139317,1
-0.028583,-0.072097,-0.022244,0.328570,-0.302031,0.002634,-0.030236,-0.053510,0.035221,0.437167,-0.432046,-0.006736,0.178755,-0.028422,-0.048938,-0.725741,0.634005,-0.073212,-0.092314,-1.394844,-0.057464,-0.143391,-0.580504,-0.794530,-0.053689,-0.390158,1.094304,-0.009180,0.139221,1
-0.028583,-0.072097,-0.022231,0.328579,-0.302060,0.002685,-0.030254,-0.053544,0.035234,0.437150,-0.432042,-0.006743,0.178876,-0.028422,-0.048938,-0.727191,0.633070,-0.074578,-0.092051,-1.394820,-0.057416,-0.143379,-0.580480,-0.792253,-0.051820,-0.392447,1.094280,-0.009144,0.139065,1
-0.028575,-0.072097,-0.022204,0.328570,-0.302084,0.002743,-0.030262,-0.053561,0.035221,0.437167,-0.432042,-0.006743,0.178889,-0.028414,-0.048943,-0.728473,0.632099,-0.076280,-0.091775,-1.394808,-0.057297,-0.143379,-0.580504,-0.790024,-0.050334,-0.394916,1.094304,-0.009168,0.138957,1
-0.028566,-0.072114,-0.022217,0.328579,-0.302122,0.002793,-0.030245,-0.053553,0.035234,0.437159,-0.432046,-0.006736,0.178929,-0.028406,-0.048938,-0.729911,0.630949,-0.078113,-0.091512,-1.394796,-0.057189,-0.143367,-0.580624,-0.787915,-0.048908,-0.397553,1.094304,-0.009156,0.138933,1
-0.028558,-0.072131,-0.022190,0.328579,-0.302171,0.002880,-0.030245,-0.053630,0.035234,0.437167,-0.432042,-0.006743,0.178969,-0.028414,-0.048943,-0.731050,0.628576,-0.080810,-0.091116,-1.394808,-0.057345,-0.143367,-0.580815,-0.783301,-0.046127,-0.401484,1.094280,-0.008916,0.138957,1
-0.028575,-0.072140,-0.022150,0.328587,-0.302204,0.002923,-0.030228,-0.053647,0.035234,0.437176,-0.432038,-0.006736,0.178956,-0.028437,-0.048928,-0.732032,0.627497,-0.083458,-0.090649,-1.394832,-0.057560,-0.143379,-0.580935,-0.780892,-0.042904,-0.404516,1.094256,-0.008713,0.139017,1
-0.028566,-0.072148,-0.022164,0.328604,-0.302225,0.002959,-0.030228,-0.053681,0.035221,0.437193,-0.432042,-0.006743,0.178943,-0.028452,-0.048938,-0.733507,0.626395,-0.085292,-0.090289,-1.394844,-0.057764,-0.143355,-0.581055,-0.778639,-0.040746,-0.409034,1.094268,-0.008593,0.139101,1
-0.028566,-0.072148,-0.022137,0.328604,-0.302262,0.002995,-0.030228,-0.053715,0.035261,0.437185,-0.432038,-0.006736,0.178969,-0.028437,-0.048948,-0.735220,0.625460,-0.087497,-0.089954,-1.394820,-0.057944,-0.143379,-0.581139,-0.776710,-0.038541,-0.411874,1.094256,-0.008593,0.139161,1
-0.028566,-0.072148,-0.022164,0.328621,-0.302299,0.003074,-0.030219,-0.053723,0.035247,0.437185,-0.432046,-0.006736,0.178956,-0.028437,-0.048948,-0.736898,0.624561,-0.089690,-0.089690,-1.394808,-0.058195,-0.143367,-0.581223,-0.774852,-0.036468,-0.414894,1.094256,-0.008629,0.139221,1
