LEFT_HIP_PITCH,LEFT_HIP_ROLL,LEFT_HIP_YAW,LEFT_KNEE,LEFT_ANKLE_PITCH,LEFT_ANKLE_ROLL,RIGHT_HIP_PITCH,RIGHT_HIP_ROLL,RIGHT_HIP_YAW,RIGHT_KNEE,RIGHT_ANKLE_PITCH,RIGHT_ANKLE_ROLL,WAIST_YAW,WAIST_ROLL,WAIST_PITCH,LEFT_SHOULDER_PITCH,LEFT_SHOULDER_ROLL,LEFT_SHOULDER_YAW,LEFT_ELBOW,LEFT_WRIST_ROLL,LEFT_WRIST_PITCH,LEFT_WRIST_YAW,RIGHT_SHOULDER_PITCH,RIGHT_SHOULDER_ROLL,RIGHT_SHOULDER_YAW,RIGHT_ELBOW,RIGHT_WRIST_ROLL,RIGHT_WRIST_PITCH,RIGHT_WRIST_YAW,FLAG
-0.011582,-0.070256,0.003402,0.259132,-0.292357,0.054330,-0.046727,0.037114,0.010339,0.314526,-0.323104,-0.035232,-0.425340,0.038140,-0.061718,-0.196338,1.257388,1.042268,-0.251141,-0.470621,-0.145105,0.053797,-0.498724,-1.267907,-0.913210,-0.202414,0.150007,0.051568,0.109128,3
-0.011616,-0.070256,0.003402,0.259123,-0.292341,0.054316,-0.046735,0.037105,0.010325,0.314560,-0.323112,-0.035247,-0.426733,0.038178,-0.061724,-0.196529,1.259150,1.042100,-0.249643,-0.470656,-0.145045,0.053797,-0.498712,-1.269046,-0.913198,-0.201647,0.150174,0.051796,0.109104,3
-0.011616,-0.070273,0.003375,0.259115,-0.292341,0.054316,-0.046735,0.037105,0.010285,0.314577,-0.323116,-0.035268,-0.428126,0.038193,-0.061724,-0.196721,1.260972,1.042064,-0.248061,-0.470692,-0.144925,0.053821,-0.498724,-1.270472,-0.913150,-0.200796,0.150306,0.051628,0.109092,3
-0.011616,-0.070265,0.003375,0.259123,-0.292341,0.054316,-0.046727,0.037105,0.010272,0.314585,-0.323108,-0.035283,-0.430081,0.038239,-0.061725,-0.196829,1.262601,1.042100,-0.246432,-0.470740,-0.144937,0.053809,-0.498724,-1.272138,-0.913186,-0.200029,0.150414,0.051280,0.109080,3
-0.011556,-0.070273,0.003361,0.259123,-0.292328,0.054309,-0.046710,0.037114,0.010245,0.314619,-0.323124,-0.035297,-0.431822,0.038300,-0.061736,-0.196817,1.264866,1.042148,-0.243999,-0.470752,-0.145033,0.053821,-0.498652,-1.274618,-0.913114,-0.198782,0.150570,0.050993,0.109056,3
-0.011530,-0.070273,0.003361,0.259140,-0.292320,0.054309,-0.046701,0.037114,0.010218,0.314619,-0.323141,-0.035312,-0.432853,0.038368,-0.061733,-0.196793,1.267323,1.042136,-0.242549,-0.470752,-0.145129,0.053797,-0.498544,-1.276763,-0.913030,-0.197788,0.150666,0.051448,0.109068,3
-0.011488,-0.070273,0.003361,0.259149,-0.292324,0.054287,-0.046701,0.037114,0.010191,0.314662,-0.323166,-0.035355,-0.433750,0.038406,-0.061739,-0.196805,1.268905,1.042184,-0.240967,-0.470776,-0.145213,0.053821,-0.498388,-1.277998,-0.912826,-0.196601,0.150738,0.051748,0.109056,3
-0.011488,-0.070256,0.003348,0.259158,-0.292315,0.054273,-0.046701,0.037114,0.010178,0.314662,-0.323170,-0.035377,-0.434688,0.038429,-0.061744,-0.196769,1.270559,1.042232,-0.239193,-0.470800,-0.145297,0.053833,-0.498268,-1.279064,-0.912683,-0.195415,0.150881,0.051784,0.109068,3
-0.011488,-0.070273,0.003335,0.259175,-0.292303,0.054265,-0.046701,0.037122,0.010164,0.314679,-0.323186,-0.035406,-0.435612,0.038505,-0.061755,-0.196733,1.272249,1.042292,-0.236269,-0.470812,-0.145321,0.053833,-0.498256,-1.279951,-0.912527,-0.193881,0.151037,0.051628,0.109092,3
-0.011496,-0.070273,0.003308,0.259175,-0.292286,0.054236,-0.046710,0.037122,0.010138,0.314696,-0.323198,-0.035413,-0.436643,0.038543,-0.061781,-0.196745,1.273951,1.042352,-0.234543,-0.470872,-0.145321,0.053833,-0.498244,-1.280838,-0.912359,-0.192910,0.151325,0.051532,0.109104,3
-0.011513,-0.070273,0.003254,0.259175,-0.292273,0.054215,-0.046727,0.037139,0.010138,0.314696,-0.323215,-0.035456,-0.437902,0.038642,-0.061828,-0.196769,1.275592,1.042388,-0.233129,-0.470908,-0.145309,0.053833,-0.498160,-1.281761,-0.912215,-0.191784,0.151541,0.051496,0.109116,3
-0.011513,-0.070256,0.003281,0.259166,-0.292269,0.054193,-0.046744,0.037139,0.010111,0.314722,-0.323231,-0.035485,-0.440111,0.038756,-0.061875,-0.196841,1.277306,1.042412,-0.231835,-0.470956,-0.145321,0.053833,-0.497957,-1.282887,-0.912071,-0.190489,0.151768,0.051412,0.109176,3
-0.011420,-0.070248,0.003241,0.259166,-0.292248,0.054171,-0.046752,0.037182,0.010151,0.314722,-0.323248,-0.035500,-0.442642,0.038992,-0.062005,-0.196901,1.280027,1.042412,-0.230241,-0.470992,-0.145309,0.053821,-0.497669,-1.284901,-0.911952,-0.188680,0.152176,0.051280,0.109236,3
-0.011377,-0.070256,0.003241,0.259166,-0.292244,0.054164,-0.046761,0.037173,0.010138,0.314730,-0.323248,-0.035514,-0.443593,0.039045,-0.062031,-0.196913,1.280818,1.042412,-0.229726,-0.471016,-0.145321,0.053833,-0.497705,-1.285488,-0.911928,-0.188080,0.152320,0.051233,0.109296,3
-0.011300,-0.070256,0.003201,0.259183,-0.292214,0.054113,-0.046752,0.037199,0.010111,0.314739,-0.323248,-0.035514,-0.446205,0.039167,-0.062123,-0.196913,1.284329,1.042436,-0.228156,-0.471052,-0.145321,0.053857,-0.497741,-1.287801,-0.911784,-0.186427,0.152751,0.051113,0.109380,3
-0.011275,-0.070248,0.003160,0.259166,-0.292181,0.054070,-0.046761,0.037225,0.010111,0.314756,-0.323273,-0.035528,-0.447852,0.039250,-0.062169,-0.196877,1.286091,1.042496,-0.227065,-0.471088,-0.145309,0.053869,-0.497729,-1.288855,-0.911700,-0.185336,0.153039,0.051113,0.109440,3
-0.011258,-0.070248,0.003147,0.259166,-0.292164,0.054041,-0.046752,0.037225,0.010111,0.314764,-0.323281,-0.035557,-0.449137,0.039304,-0.062195,-0.196841,1.287804,1.042532,-0.224800,-0.471124,-0.145273,0.053893,-0.497729,-1.289970,-0.911592,-0.183754,0.153302,0.051209,0.109560,3
-0.011249,-0.070239,0.003174,0.259166,-0.292151,0.054005,-0.046752,0.037233,0.010124,0.314764,-0.323273,-0.035572,-0.450155,0.039357,-0.062221,-0.196793,1.289470,1.042580,-0.223158,-0.471184,-0.145165,0.053905,-0.497753,-1.291264,-0.911472,-0.182747,0.153650,0.051292,0.109632,3
-0.011275,-0.070222,0.003120,0.259140,-0.292118,0.053961,-0.046761,0.037233,0.010138,0.314781,-0.323277,-0.035565,-0.451066,0.039387,-0.062222,-0.196757,1.291136,1.042640,-0.221540,-0.471184,-0.144937,0.053941,-0.497777,-1.292678,-0.911328,-0.181777,0.153841,0.051364,0.109752,3
-0.011292,-0.070222,0.003147,0.259132,-0.292101,0.053947,-0.046769,0.037267,0.010111,0.314798,-0.323281,-0.035543,-0.451883,0.039456,-0.062238,-0.196805,1.292646,1.042675,-0.219563,-0.471184,-0.144841,0.053929,-0.497765,-1.294069,-0.911256,-0.180698,0.154057,0.051388,0.109859,3
-0.011275,-0.070214,0.003107,0.259132,-0.292093,0.053932,-0.046786,0.037259,0.010111,0.314773,-0.323281,-0.035557,-0.453436,0.039501,-0.062259,-0.196985,1.294216,1.042699,-0.217562,-0.471208,-0.144865,0.053893,-0.497705,-1.295195,-0.911149,-0.179524,0.154225,0.051352,0.110051,3
-0.011266,-0.070205,0.003147,0.259115,-0.292084,0.053918,-0.046846,0.037276,0.010111,0.314798,-0.323289,-0.035572,-0.454775,0.039562,-0.062280,-0.197260,1.295894,1.042699,-0.215584,-0.471184,-0.144949,0.053857,-0.497501,-1.296226,-0.911053,-0.178313,0.154381,0.051340,0.110183,3
-0.011232,-0.070180,0.003174,0.259089,-0.292072,0.053911,-0.046897,0.037310,0.010124,0.314824,-0.323281,-0.035586,-0.456931,0.039699,-0.062313,-0.197668,1.299669,1.042628,-0.213319,-0.471232,-0.145129,0.053809,-0.497202,-1.298359,-0.910993,-0.176767,0.154620,0.051209,0.110435,3
-0.011181,-0.070180,0.003308,0.259089,-0.292072,0.053896,-0.046940,0.037327,0.010164,0.314815,-0.323285,-0.035579,-0.458391,0.039768,-0.062349,-0.197836,1.301610,1.042448,-0.212001,-0.471244,-0.145225,0.053797,-0.497118,-1.299701,-0.911041,-0.175761,0.154752,0.051137,0.110662,3
-0.011130,-0.070180,0.003321,0.259064,-0.292067,0.053903,-0.046974,0.037335,0.010205,0.314815,-0.323289,-0.035572,-0.459784,0.039813,-0.062340,-0.197848,1.303456,1.042388,-0.209892,-0.471268,-0.145201,0.053797,-0.497178,-1.301067,-0.911077,-0.173975,0.154872,0.051137,0.110902,3
