LEFT_HIP_PITCH,LEFT_HIP_ROLL,LEFT_HIP_YAW,LEFT_KNEE,LEFT_ANKLE_PITCH,LEFT_ANKLE_ROLL,RIGHT_HIP_PITCH,RIGHT_HIP_ROLL,RIGHT_HIP_YAW,RIGHT_KNEE,RIGHT_ANKLE_PITCH,RIGHT_ANKLE_ROLL,WAIST_YAW,WAIST_ROLL,WAIST_PITCH,LEFT_SHOULDER_PITCH,LEFT_SHOULDER_ROLL,LEFT_SHOULDER_YAW,LEFT_ELBOW,LEFT_WRIST_ROLL,LEFT_WRIST_PITCH,LEFT_WRIST_YAW,RIGHT_SHOULDER_PITCH,RIGHT_SHOULDER_ROLL,RIGHT_SHOULDER_YAW,RIGHT_ELBOW,RIGHT_WRIST_ROLL,RIGHT_WRIST_PITCH,RIGHT_WRIST_YAW,FLAG
0.022550,-0.090011,-0.024574,0.432753,-0.452647,0.014516,-0.013465,-0.068237,0.060947,0.576709,-0.623906,-0.000175,-0.226122,-0.049500,-0.046955,-0.148017,0.179096,-0.165958,0.198794,1.077418,-0.517443,-0.073535,-1.147178,-1.234124,-0.428352,0.419148,0.309241,0.009959,0.196433,1
0.022558,-0.090002,-0.024588,0.432727,-0.452643,0.014494,-0.013473,-0.068228,0.060947,0.576683,-0.623917,-0.000168,-0.226136,-0.049523,-0.046960,-0.148005,0.178832,-0.165922,0.198782,1.077394,-0.517455,-0.073547,-1.146747,-1.234112,-0.428328,0.419160,0.309241,0.009959,0.196218,1
0.022550,-0.090019,-0.024601,0.432745,-0.452651,0.014508,-0.013482,-0.068237,0.060920,0.576666,-0.623917,-0.000154,-0.226122,-0.049530,-0.046946,-0.148029,0.178604,-0.165886,0.198782,1.077430,-0.517443,-0.073547,-1.146051,-1.234112,-0.428316,0.419172,0.309241,0.009971,0.195978,1
0.022550,-0.090002,-0.024574,0.432719,-0.452647,0.014501,-0.013473,-0.068220,0.060920,0.576632,-0.623913,-0.000175,-0.226095,-0.049538,-0.046951,-0.148017,0.178245,-0.165874,0.198782,1.077406,-0.517443,-0.073547,-1.145656,-1.234100,-0.428292,0.419172,0.309265,0.009959,0.195666,1
0.022550,-0.090002,-0.024601,0.432727,-0.452643,0.014494,-0.013482,-0.068220,0.060947,0.576640,-0.623917,-0.000168,-0.226122,-0.049568,-0.046932,-0.148041,0.177993,-0.165862,0.198782,1.077394,-0.517443,-0.073547,-1.145272,-1.234100,-0.428244,0.419184,0.309253,0.009959,0.195355,1
0.022567,-0.090019,-0.024574,0.432693,-0.452643,0.014494,-0.013482,-0.068202,0.060906,0.576623,-0.623913,-0.000161,-0.226109,-0.049621,-0.046928,-0.148005,0.177574,-0.165814,0.198794,1.077406,-0.517443,-0.073547,-1.144673,-1.234112,-0.428172,0.419184,0.309253,0.009947,0.194792,1
0.022550,-0.090019,-0.024574,0.432702,-0.452643,0.014494,-0.013473,-0.068194,0.060906,0.576606,-0.623906,-0.000161,-0.226109,-0.049667,-0.046910,-0.148029,0.177310,-0.165802,0.198782,1.077406,-0.517443,-0.073535,-1.144278,-1.234076,-0.428112,0.419184,0.309277,0.009935,0.194360,1
0.022550,-0.090002,-0.024588,0.432693,-0.452643,0.014494,-0.013473,-0.068194,0.060880,0.576589,-0.623917,-0.000168,-0.226122,-0.049667,-0.046910,-0.148029,0.176998,-0.165802,0.198806,1.077418,-0.517443,-0.073547,-1.143834,-1.234064,-0.428041,0.419196,0.309277,0.009971,0.193965,1
0.022558,-0.089994,-0.024614,0.432668,-0.452643,0.014494,-0.013473,-0.068177,0.060826,0.576572,-0.623913,-0.000189,-0.226136,-0.049705,-0.046906,-0.148017,0.176699,-0.165778,0.198782,1.077418,-0.517455,-0.073535,-1.143391,-1.234040,-0.427957,0.419232,0.309265,0.009983,0.193425,1
0.022550,-0.089994,-0.024588,0.432668,-0.452639,0.014501,-0.013482,-0.068177,0.060813,0.576538,-0.623913,-0.000175,-0.226109,-0.049712,-0.046881,-0.148041,0.176447,-0.165730,0.198782,1.077406,-0.517431,-0.073547,-1.142624,-1.233968,-0.427897,0.419232,0.309277,0.009983,0.193042,1
